wiki_id,kotus_id,place_name,place_type,name_type,parish,lat,long,precision,collector,collection_year,collection
Q5006728,3377,Pikkuviiki,pelto,paikannimi,Ahlainen,61.634241558,21.505063353,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1974,1-kokoelma
Q5017605,10169,Saarankrooppi,kuoppa,paikannimi,Alahärmä,63.277615427,22.816837926,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Laita, Leo",1961,1-kokoelma
Q5008290,4162,Salosenmökki,asumus,paikannimi,Ahlainen,61.685088864,21.595800384,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5015600,9152,Laituri,kylä,paikannimi,Alahärmä,63.18100946,22.834289786,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Viitala, Pirjo",1972,1-kokoelma
Q5015602,9153,Laiturinsilta,silta,paikannimi,Alahärmä,63.18100946,22.834289786,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Viitala, Pirjo",1972,1-kokoelma
Q5015618,9161,Lammassaari,saari,paikannimi,Alahärmä,63.18100946,22.834289786,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Viitala, Pirjo",1972,1-kokoelma
Q5015947,9328,Lähdessilta,tila,paikannimi,Alahärmä,63.18100946,22.834289786,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Peltola, Tuula",1972,1-kokoelma
Q5014833,8763,Keskitupa,tila,paikannimi,Alahärmä,63.18100946,22.834289786,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Viitala, Pirjo",1972,1-kokoelma
Q5017321,10025,Rapakuja,tie,paikannimi,Alahärmä,63.18100946,22.834289786,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Viitala, Pirjo",1972,1-kokoelma
Q5003726,1863,Kreenutholma,saari,paikannimi,Ahlainen,61.68596275,21.483029689,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5001011,498,Granfettari,saari,paikannimi,Ahlainen,61.68596275,21.483029689,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5010983,5517,Jurmo,kylä,paikannimi,Ahvenanmaa,60.518008212,21.075784242,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Pitkänen, Ritva Liisa",1982,1-kokoelma
Q5010296,5172,Verkkovalli,pelto,paikannimi,Ahlainen,61.626704601,21.482583224,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1974,1-kokoelma
Q5012082,6066,Lopenpelto,pelto,paikannimi,Aitolahti,61.548702587,23.907789071,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5004727,2369,Letto,pelto,paikannimi,Ahlainen,61.712600129,21.582495918,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5001064,526,Grönholmanviiki,lahti,paikannimi,Ahlainen,61.636087938,21.608643492,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Peltola, Satu-Liisa",1966,1-kokoelma
Q5003073,1534,Kirksundi,ranta,paikannimi,Ahlainen,61.728392351,21.594280258,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5000042,15,Aarnela,maa,paikannimi,Ahlainen,61.702805961,21.564514664,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1963,1-kokoelma
Q5013086,6571,Tuuliniemi,kulmakunta,paikannimi,Aitolahti,61.559833757,23.809848272,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Rikala, Heli",1974,1-kokoelma
Q5007288,3659,Päkki,puro,paikannimi,Ahlainen,61.62474333,21.741682845,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5000077,31,Ahlaistenjoki,joki,paikannimi,Ahlainen,61.62474333,21.741682845,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5000664,324,Eteläjoki,joki,paikannimi,Ahlainen,61.62474333,21.741682845,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5000666,325,Eteläjoki,joki,paikannimi,Ahlainen,61.62474333,21.741682845,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5006610,3318,Pikkujoki,joenhaara,paikannimi,Ahlainen,61.62474333,21.741682845,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5001947,970,Isojoki,joki,paikannimi,Ahlainen,61.62474333,21.741682845,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5009294,4667,Taipaleenoja,oja,paikannimi,Ahlainen,61.663477909,21.754308676,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5002079,1036,Iso-oja,oja,paikannimi,Ahlainen,61.663477909,21.754308676,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5001211,600,Hakala,tila,paikannimi,Ahlainen,61.663477909,21.754308676,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5008502,4270,Savela,tila,paikannimi,Ahlainen,61.663477909,21.754308676,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5010596,5323,Vuorenpää,tila,paikannimi,Ahlainen,61.663477909,21.754308676,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5002386,1189,Järvenpää,tila,paikannimi,Ahlainen,61.663477909,21.754308676,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5007946,3990,Ruusuvaara,tila,paikannimi,Ahlainen,61.663477909,21.754308676,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5000925,455,Fröman,tila,paikannimi,Ahlainen,61.663477909,21.754308676,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5005651,2835,Mäkivaara,tila,paikannimi,Ahlainen,61.663477909,21.754308676,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5005730,2875,Navettomaa,maa-alue,paikannimi,Ahlainen,61.665516995,21.618553916,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1963,1-kokoelma
Q5018607,10682,Vuosneva,neva,paikannimi,Alahärmä,63.192523713,22.854123933,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Viitala, Pirjo",1972,1-kokoelma
Q5017802,10270,Siintola,suo,paikannimi,Alahärmä,63.192523713,22.854123933,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014530,8609,Kallismaa,pelto,paikannimi,Alahärmä,63.192523713,22.854123933,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014734,8713,Kaunismaa,pelto,paikannimi,Alahärmä,63.192523713,22.854123933,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014986,8841,Kleemola,talo,paikannimi,Alahärmä,63.192523713,22.854123933,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014990,8843,Kleimola,talo,paikannimi,Alahärmä,63.192523713,22.854123933,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5018399,10573,Vainiola,tila,paikannimi,Alahärmä,63.192523713,22.854123933,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Viitala, Pirjo",1972,1-kokoelma
Q5002069,1031,Isonpellonoja,oja,paikannimi,Ahlainen,61.695317877,21.601911597,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5006730,3378,Pikku-Vikuri,pelto,paikannimi,Ahlainen,61.640111094,21.630843071,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5008292,4163,Salpetholma,pelto,paikannimi,Ahlainen,61.69657443,21.643615952,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5003728,1864,Kreinutholma,kari,paikannimi,Ahlainen,61.683030629,21.490753411,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5010985,5518,Juurenmaa,kylä,paikannimi,Ahvenanmaa,60.517747374,21.075659421,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Pitkänen, Ritva Liisa",1982,1-kokoelma
Q5012084,6067,Lopenperä,pelto,paikannimi,Aitolahti,61.548399068,23.904386697,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5004729,2370,Letto,suo,paikannimi,Ahlainen,61.729371929,21.594304977,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5001066,527,Grönholm,tila,paikannimi,Ahlainen,61.636301321,21.509237507,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1974,1-kokoelma
Q5003075,1535,Kirnu,niitty,paikannimi,Ahlainen,61.697041891,21.585880026,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5000044,16,Aarunala,pelto,paikannimi,Ahlainen,61.724672223,21.642615503,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5013088,6572,Typössaari,saari,paikannimi,Aitolahti,61.537215564,23.930832543,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5012326,6190,Nattari,talo,paikannimi,Aitolahti,61.537215564,23.930832543,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5012377,6216,Nurmentie,tie,paikannimi,Aitolahti,61.537215564,23.930832543,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5011610,5828,Ketara,talo,paikannimi,Aitolahti,61.537215564,23.930832543,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5011847,5947,Kovapää,talo,paikannimi,Aitolahti,61.537215564,23.930832543,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5013004,6530,Tanttaanpää,alue,paikannimi,Aitolahti,61.537215564,23.930832543,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5007290,3660,Päkki,oja,paikannimi,Ahlainen,61.629513374,21.736207885,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1963,1-kokoelma
Q5005732,2876,Navettomaa,maa-alue,paikannimi,Ahlainen,61.658027517,21.6113327,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1963,1-kokoelma
Q5002071,1032,Ison-Plokin nokka,niemi,paikannimi,Ahlainen,61.724528809,21.459785181,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5011075,5558,Ajoksenoja,oja,paikannimi,Aitolahti,61.556427044,23.920282525,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Rikala, Heli",1974,1-kokoelma
Q5017609,10171,Saarenalusta,pelto,paikannimi,Alahärmä,63.339643314,22.879557265,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Laita, Leo",1961,1-kokoelma
Q5008294,4164,Salpetholmanoja,oja,paikannimi,Ahlainen,61.694619188,21.643751957,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5015604,9154,Laksolato,alanne,paikannimi,Alahärmä,63.202140806,22.850622638,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Viitala, Pirjo",1972,1-kokoelma
Q5016607,9664,Omakorpi,pelto,paikannimi,Alahärmä,63.32247159,22.823571606,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kojonen, Eero",1957,1-kokoelma
Q5003730,1865,Kreinutholmanräveli,kari,paikannimi,Ahlainen,61.685593172,21.492250123,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5012086,6068,Lopensuo,suo,paikannimi,Aitolahti,61.544328933,23.877704653,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5004731,2371,Lettoala,pelto,paikannimi,Ahlainen,61.733140174,21.61356093,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5001068,528,Grönholminpalsta,metsä,paikannimi,Ahlainen,61.632674315,21.702036022,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Peltola, Satu-Liisa",1966,1-kokoelma
Q5003077,1536,Kirramäki,mäki,paikannimi,Ahlainen,61.603615207,21.707771007,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Peltola, Satu-Liisa",1966,1-kokoelma
Q5000046,17,Abessinia,pelto,paikannimi,Ahlainen,61.725389397,21.629341991,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5007292,3661,Pärekattoala,niitty,paikannimi,Ahlainen,61.727522564,21.676664406,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5009298,4669,Taka-Esijako,pelto,paikannimi,Ahlainen,61.677459248,21.637876478,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5005734,2877,Navettomaa,maa-alue,paikannimi,Ahlainen,61.667602523,21.611235519,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1963,1-kokoelma
Q5006734,3380,Pikku Välikorpi,pelto,paikannimi,Ahlainen,61.742119013,21.609336449,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5013091,6573,Typössaari,saari,paikannimi,Aitolahti,61.533653698,23.932150287,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäkelä, Matti",1969,1-kokoelma
Q5017611,10172,Saarenmäki,pelto,paikannimi,Alahärmä,63.205228803,22.874131448,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Viitala, Pirjo",1972,1-kokoelma
Q5015606,9155,Laksoluhta,viljelysmaa,paikannimi,Alahärmä,63.308965542,22.82955103,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5017888,10314,Sotamiehenmaa,pelto,paikannimi,Alahärmä,63.308965542,22.82955103,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5017894,10317,Sotatorppa,pelto,paikannimi,Alahärmä,63.308965542,22.82955103,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5014670,8680,Karjanneva,viljelysmaa,paikannimi,Alahärmä,63.308965542,22.82955103,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018164,10454,Torpanvainio,torppa,paikannimi,Alahärmä,63.308965542,22.82955103,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5016254,9483,Myllymäen luoma,luoma,paikannimi,Alahärmä,63.308965542,22.82955103,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kojonen, Eero",1957,1-kokoelma
Q5016256,9484,Myllymäki,talo,paikannimi,Alahärmä,63.308965542,22.82955103,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kojonen, Eero",1957,1-kokoelma
Q5008296,4165,Salpetholmanperä,pelto,paikannimi,Ahlainen,61.69298065,21.649941542,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5003732,1866,Kresooda,metsä,paikannimi,Ahlainen,61.617416149,21.65784269,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Peltola, Satu-Liisa",1966,1-kokoelma
Q5010302,5175,Vesanto,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1968,1-kokoelma
Q5010324,5186,Westerlund,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5003783,1892,Kruuspyy,kylä,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5010356,5202,Vidlund,torppa,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5000170,75,Ala-Uotila,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5009446,4743,Teinilä,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5004887,2450,Luodemäki,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5005928,2975,Norrgård,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5008492,4265,Saunapelto,pelto,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5009552,4797,Tonttipalsta,maa,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5010566,5306,Witsberg,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5005018,2516,Lönqvist,torpat,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5010598,5324,Vuori,maa,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5007594,3813,Renfors,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5007615,3823,Riihentaus,pelto,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5006065,3044,Ollonblad,torppa,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5010672,5361,Vähä-Uotila,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5001484,738,Herrgård,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5000491,236,Buksgääly,pelto,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5008745,4391,Sjöberginluoto,saari,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5008747,4392,Sjöblad,torppa,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5000540,261,Dersten,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5004261,2133,Lahtonen,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5010841,5446,Ylitalo,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5010845,5448,Yli-Uotila,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5007838,3936,Roslin,torppa,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5001641,817,Holmberg,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5000697,340,Etelätalo,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5008947,4493,Stenvall,kartano,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5002741,1367,Kartano,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5009997,5021,Uusivainio,pelto,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5010049,5047,Vahteravuori,asumus,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5001840,916,Härkönen,talo,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5001023,505,Granqvist,torppa,paikannimi,Ahlainen,61.677329728,21.616783881,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5012088,6069,Loukasmäki,mäki,paikannimi,Aitolahti,61.540348528,23.922029704,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5004733,2372,Lettolahdenahde,mäki,paikannimi,Ahlainen,61.686052157,21.732892657,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5003079,1537,Kirri,niemi,paikannimi,Ahlainen,61.624753406,21.5153622,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Miikkulainen, Raija",1974,1-kokoelma
Q5008212,4123,Salmenviiki,lahti,paikannimi,Ahlainen,61.624753406,21.5153622,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Miikkulainen, Raija",1974,1-kokoelma
Q5000049,18,Abrodinnokka,niemeke,paikannimi,Ahlainen,61.6263698,21.575653926,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Peltola, Satu-Liisa",1966,1-kokoelma
Q5007294,3662,Päriholma,kari,paikannimi,Ahlainen,61.694253608,21.547165905,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5009300,4670,Takahaka,metsälaidun,paikannimi,Ahlainen,61.697744778,21.581303688,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1963,1-kokoelma
Q5005736,2878,Navettomaankalliot,kallio,paikannimi,Ahlainen,61.662848437,21.602996557,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Miikkulainen, Raija",1986,1-kokoelma
Q5018613,10685,Vuosnevankytö,pelto,paikannimi,Alahärmä,63.201808242,22.893504667,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5011079,5560,Ajos,pelto,paikannimi,Aitolahti,61.548048453,23.886271585,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5006736,3381,Pilkkakorpi,niitty,paikannimi,Ahlainen,61.729691881,21.639058939,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5013093,6575,Typöstensaari,saari,paikannimi,Aitolahti,61.53362631,23.932111336,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäkelä, Matti",1969,1-kokoelma
Q5015608,9156,Lammaskalliot,kallio,paikannimi,Alahärmä,63.246661044,22.826770713,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5008298,4166,Salpetholmansilta,silta,paikannimi,Ahlainen,61.697691516,21.640887606,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5003734,1867,Krevukorpi,pelto,paikannimi,Ahlainen,61.722925658,21.63264342,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5010304,5176,Vesasenkari,rantaa,paikannimi,Ahlainen,61.697307659,21.567593746,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5012090,6070,Loukasmäki,mäki,paikannimi,Aitolahti,61.546189129,23.930812498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Mäkelä, Matti",1969,1-kokoelma
Q5012372,6213,Nurmi,kylä,paikannimi,Aitolahti,61.546189129,23.930812498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Mäkelä, Matti",1969,1-kokoelma
